,Links,Judul,Deskripsi,Harga,Rating,Review
100,https://www.airbnb.com/rooms/42620314?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,"Villa Mawar, Warung Gunung.  First Class",12 guests · 3 bedrooms · 4 beds · 3 baths,$73,4.95, (19 reviews)
101,https://www.airbnb.com/rooms/35807637?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,"Citrus garden Villa ( 2BR) , near exit Tol Bogor",4 guests · 2 bedrooms · 2 beds · 2 baths,$61,4.67, (9 reviews)
102,https://www.airbnb.com/rooms/5417393?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,VILLA THE ARK Hot Spring Stone Sentul,6 guests · 2 bedrooms · 5 beds · 2 baths,$132,4.50, (132 reviews)
103,https://www.airbnb.com/rooms/39624817?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,"#1023 - Specious 1BR @Tuscany Apartment, Intermark",2 guests · 1 bedroom · 1 bed · 1 bath,$18,5.0, (10 reviews)
104,https://www.airbnb.com/rooms/38453638?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,**Great view Apartment BSD City Tangerang**,2 guests · Studio · 1 bed · 1 bath,$15,4.81, (27 reviews)
105,https://www.airbnb.com/rooms/45522437?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6fd65a4b-b374-4f18-9f25-6c039f5d6c63,"B Residence Apartment, Cozy & Best Location!!",2 guests · 1 bedroom · 1 bed · 1 bath,$19,4.97, (31 reviews)
106,https://www.airbnb.com/rooms/46524484?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Vimala Hills Puncak Road Garden Villa Megamendung,16 guests · 4 bedrooms · 9 beds · 2.5 baths,$115,4.43, (7 reviews)
107,https://www.airbnb.com/rooms/37897314?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Sipela Rivela Park Luxury Residence,4 guests · 2 bedrooms · 2 beds · 2 baths,$49,4.83, (6 reviews)
108,https://www.airbnb.com/rooms/33053544?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,"Villa Jo! (Beautiful mountain view Puncak,Cisarua)",16 guests · 4 bedrooms · 8 beds · 2 baths,$236,4.94, (18 reviews)
109,https://www.airbnb.com/rooms/16410301?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,"Guest Room near Taman Mini Indonesia Indah,Jakarta",2 guests · 1 bedroom · 1 bed · 1 private bath,$17,5.0, (4 reviews)
110,https://www.airbnb.com/rooms/23966447?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Brand New Studio Apartment @Casa de Parco BSD,2 guests · 1 bedroom · 1 bed · 1 bath,$14,4.73, (15 reviews)
111,https://www.airbnb.com/rooms/33977140?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,"Rumah Eyang Mamah, feel like home +Breakfast",6 guests · 3 bedrooms · 3 beds · 2 baths,$36,4.96, (24 reviews)
112,https://www.airbnb.com/rooms/22425945?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Comfy Apartment in Casa de Parco BSD near ICE/AEON,3 guests · 1 bedroom · 3 beds · 1 bath,$12,4.82, (72 reviews)
113,https://www.airbnb.com/rooms/42393746?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Villa Ry,10 guests · 4 bedrooms · 4 beds · 2.5 baths,$150,4.78, (9 reviews)
114,https://www.airbnb.com/rooms/35381757?previous_page_section_name=1000&translate_ugc=false&federated_search_id=0d7bee7d-8b1d-487f-b3c3-8ac711c6880f,Unique house,6 guests · 2 bedrooms · 3 beds · 1 bath,$65,4.68, (38 reviews)
115,https://www.airbnb.com/rooms/39010583?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,A Large Modern Studio at Cinere Bellevue Suites,3 guests · 1 bedroom · 1 bed · 1 bath,$23,5.0, (18 reviews)
116,https://www.airbnb.com/rooms/31393955?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,"VILLA AKIRA, Mountain View Getaway",16 guests · 4 bedrooms · 5 beds · 4.5 baths,$301,4.92, (26 reviews)
117,https://www.airbnb.com/rooms/46933086?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Grove house,8 guests · 4 bedrooms · 4 beds · 3 baths,$121,4.50, (8 reviews)
118,https://www.airbnb.com/rooms/32004560?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Apartement Bogor Valley 2 Bedrooms view Gn Salak,4 guests · 2 bedrooms · 2 beds · 1 bath,$28,4.74, (23 reviews)
119,https://www.airbnb.com/rooms/22910751?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Lovely House near BSD Serpong and Parung Bogor,10 guests · 4 bedrooms · 6 beds · 3 baths,$168,4.98, (43 reviews)
120,https://www.airbnb.com/rooms/11488940?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Rumah Keluarga,6 guests · 3 bedrooms · 3 beds · 3 baths,$53,5.0, (3 reviews)
121,https://www.airbnb.com/rooms/46524484?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Vimala Hills Puncak Road Garden Villa Megamendung,16 guests · 4 bedrooms · 9 beds · 2.5 baths,$115,4.43, (7 reviews)
122,https://www.airbnb.com/rooms/34410604?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,Kepompong Bogor Villa,10 guests · 3 bedrooms · 3 beds · 3.5 shared baths,$128,5.0, (18 reviews)
123,https://www.airbnb.com/rooms/32222884?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,"Scandinavian 1 br apt, free Wifi, near ICE & AEON.",2 guests · 1 bedroom · 1 bed · 1 bath,$18,4.67, (15 reviews)
124,https://www.airbnb.com/rooms/21083272?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,"Comfortable, Fully Furnished 3 BR Apartment",6 guests · 3 bedrooms · 3 beds · 2 baths,$53,4.93, (60 reviews)
125,https://www.airbnb.com/rooms/30514485?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,5BR Villa Lotus w/ Shared Pool at Rumah Gadog,10 guests · 5 bedrooms · 8 beds · 2 baths,$98,4.75, (4 reviews)
126,https://www.airbnb.com/rooms/45522437?previous_page_section_name=1000&translate_ugc=false&federated_search_id=6c6d5e8e-e12c-44cf-8d39-82620178707f,"B Residence Apartment, Cozy & Best Location!!",2 guests · 1 bedroom · 1 bed · 1 bath,$19,4.97, (31 reviews)
127,https://www.airbnb.com/rooms/34334872?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,Family retreat near tea plantation for recreation.,12 guests · 3 bedrooms · 3 beds · 2 baths,$83,4.31, (13 reviews)
128,https://www.airbnb.com/rooms/22987812?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,Jeng Tini guest house,8 guests · 3 bedrooms · 3 beds · 3 baths,$24,4.68, (38 reviews)
129,https://www.airbnb.com/rooms/47440061?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,"Villa Megamendung, Puncak",16 guests · 4 bedrooms · 5 beds · 4.5 baths,$175,5.0, (5 reviews)
130,https://www.airbnb.com/rooms/23237993?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,Family & Groups | SGB Learning Center 1,16 guests · 4 bedrooms · 11 beds · 0 shared baths,$142,4.81, (36 reviews)
131,https://www.airbnb.com/rooms/32725213?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,Villa kaca 88,16 guests · 4 bedrooms · 6 beds · 3 baths,$195,4.67, (15 reviews)
132,https://www.airbnb.com/rooms/25431996?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,"Designer Villa Osaka, Kota Bunga Puncak",8 guests · 3 bedrooms · 6 beds · 2.5 baths,$64,4.68, (40 reviews)
133,https://www.airbnb.com/rooms/24461415?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,"Villa Lotus G5, Cipanas",12 guests · 4 bedrooms · 8 beds · 3.5 baths,$85,4.93, (99 reviews)
134,https://www.airbnb.com/rooms/35381757?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f1bda474-c575-49b9-a507-cc3cfd6e1e3b,Unique house,6 guests · 2 bedrooms · 3 beds · 1 bath,$65,4.68, (38 reviews)
135,https://www.airbnb.com/rooms/19918324?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Villa Puncak By Plataran - Five Bedroom Villa,10 guests · 5 bedrooms · 5 beds · 4 baths,$594,4.64, (11 reviews)
136,https://www.airbnb.com/rooms/40711001?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Osaka House Villa Kota Bunga,6 guests · 3 bedrooms · 4 beds · 1 bath,$56,4.87, (23 reviews)
137,https://www.airbnb.com/rooms/35807637?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,"Citrus garden Villa ( 2BR) , near exit Tol Bogor",4 guests · 2 bedrooms · 2 beds · 2 baths,$61,4.67, (9 reviews)
138,https://www.airbnb.com/rooms/40810979?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,"Apartemen Bogor Icon, View Gunung, Nyaman - Room 2",2 guests · Studio · 1 bed · 1 private bath,$21,4.53, (15 reviews)
139,https://www.airbnb.com/rooms/11488940?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Rumah Keluarga,6 guests · 3 bedrooms · 3 beds · 3 baths,$53,5.0, (3 reviews)
140,https://www.airbnb.com/rooms/48408832?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Vimala Hills Comfortable 2BR Garden Villa,8 guests · 2 bedrooms · 2 beds · 2 baths,$93,5.0, (3 reviews)
141,https://www.airbnb.com/rooms/42748567?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,"Villa Cempaka, Warung Gunung. Warm and Cozy.",8 guests · 3 bedrooms · 3 beds · 3 baths,$64,4.79, (14 reviews)
142,https://www.airbnb.com/rooms/40352398?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Fantastic 3 BR POOL Villa near kota bunga and Bbq,10 guests · 3 bedrooms · 5 beds · 4 baths,$130,4.92, (12 reviews)
143,https://www.airbnb.com/rooms/22987812?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Jeng Tini guest house,8 guests · 3 bedrooms · 3 beds · 3 baths,$24,4.68, (38 reviews)
144,https://www.airbnb.com/rooms/21191700?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,"Villa Kaca Putih, Puncak, Cisarua",16 guests · 7 bedrooms · 7 beds · 5.5 baths,$194,4.76, (19 reviews)
145,https://www.airbnb.com/rooms/31850314?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ca44e378-fd02-4ee4-a6c9-bd7dff61f2cb,Villa DMona,16 guests · 4 bedrooms · 4 beds · 5 baths,$163,4.50, (21 reviews)
146,https://www.airbnb.com/rooms/37832939?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,"Apartemen Bogor Icon, View Gunung, Nyaman - Room 1",2 guests · Studio · 1 bed · 1.5 baths,$21,4.29, (35 reviews)
147,https://www.airbnb.com/rooms/18529022?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,Villa at Kota Bunga Cipanas,4 guests · 2 bedrooms · 2 beds · 2 baths,$39,4.60, (6 reviews)
148,https://www.airbnb.com/rooms/35808028?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,A cozy place surround by mountain,4 guests · 1 bedroom · 1 bed · 1 bath,$21,4.58, (12 reviews)
149,https://www.airbnb.com/rooms/36645216?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,Villa @ Bogor Park Residence,14 guests · 4 bedrooms · 6 beds · 4 baths,$119,4.94, (18 reviews)
150,https://www.airbnb.com/rooms/30514485?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,5BR Villa Lotus w/ Shared Pool at Rumah Gadog,10 guests · 5 bedrooms · 8 beds · 2 baths,$98,4.75, (4 reviews)
151,https://www.airbnb.com/rooms/22910751?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,Lovely House near BSD Serpong and Parung Bogor,10 guests · 4 bedrooms · 6 beds · 3 baths,$168,4.98, (43 reviews)
152,https://www.airbnb.com/rooms/42697193?previous_page_section_name=1000&translate_ugc=false&federated_search_id=48b1ed00-971c-429f-a91b-3cc8bbfc9988,"Villa Aster, Warung Gunung.  Grand Harmony.",12 guests · 4 bedrooms · 4 beds · 3 baths,$64,4.71, (7 reviews)
153,https://www.airbnb.com/rooms/44004779?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,"Villa Kanaya, Mountain View, Nearby Taman Safari",10 guests · 3 bedrooms · 5 beds · 3 baths,$126,4.71, (7 reviews)
154,https://www.airbnb.com/rooms/23469051?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,Rumah Bogor,8 guests · 3 bedrooms · 5 beds · 2 baths,$70,4.56, (53 reviews)
155,https://www.airbnb.com/rooms/20547337?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,House on cliff,10 guests · 5 bedrooms · 6 beds · 5 baths,$128,4.70, (88 reviews)
156,https://www.airbnb.com/rooms/18529022?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,Villa at Kota Bunga Cipanas,4 guests · 2 bedrooms · 2 beds · 2 baths,$39,4.60, (6 reviews)
157,https://www.airbnb.com/rooms/19320835?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,FrescoBett @ Aspen Residence,3 guests · 2 bedrooms · 2 beds · 1 bath,$28,4.69, (17 reviews)
158,https://www.airbnb.com/rooms/39010583?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,A Large Modern Studio at Cinere Bellevue Suites,3 guests · 1 bedroom · 1 bed · 1 bath,$23,5.0, (18 reviews)
159,https://www.airbnb.com/rooms/44643208?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,Green Lake View Apartment,1 guest · 1 bedroom · 0 beds · 1.5 baths,$10,4.33, (3 reviews)
160,https://www.airbnb.com/rooms/30514485?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,5BR Villa Lotus w/ Shared Pool at Rumah Gadog,10 guests · 5 bedrooms · 8 beds · 2 baths,$98,4.75, (4 reviews)
161,https://www.airbnb.com/rooms/26482417?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,4 Bedroom & Privt Pool @ Vimala Hills [18 ppl max],16 guests · 4 bedrooms · 16 beds · 3.5 baths,$361,5.0, (41 reviews)
162,https://www.airbnb.com/rooms/27556663?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,Sakala Home,10 guests · 4 bedrooms · 4 beds · 3 baths,$221,4.67, (3 reviews)
163,https://www.airbnb.com/rooms/28969916?previous_page_section_name=1000&translate_ugc=false&federated_search_id=3d6635af-7276-4b60-8a1e-9d1465de79f1,"Bubett's Tudor House, England Park Sentul City",8 guests · 2 bedrooms · 4 beds · 2 baths,$106,4.68, (25 reviews)
