,Links,Judul,Deskripsi,Harga,Rating,Review
96,https://www.airbnb.com/rooms/22088893?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e799b3fa-3358-4b19-8f6a-207f45e16f28,KULEM at Ayodhya Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,$14,4.92, (64 reviews)
97,https://www.airbnb.com/rooms/44495848?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e799b3fa-3358-4b19-8f6a-207f45e16f28,"Luxurious Private Room above Mall, U Residence 2",2 guests · Studio · 0 beds · 1 bath,$15,4.86, (7 reviews)
98,https://www.airbnb.com/rooms/33617273?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,A little bali in the heart of the city,16 guests · 6 bedrooms · 7 beds · 5.5 baths,$400,5.0, (4 reviews)
99,https://www.airbnb.com/rooms/33505139?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,"Cassa de Parco, Perfect Place near AEON & ICE BSD",2 guests · Studio · 1 bed · 1 bath,$16,4.65, (20 reviews)
100,https://www.airbnb.com/rooms/38885914?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,Studio at The Accent Bintaro (Near Lotte Mart),2 guests · 1 bedroom · 1 bed · 1 bath,$25,5.0, (21 reviews)
101,https://www.airbnb.com/rooms/1745132?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,Private Stay & Relax Apartment at TreePark BSD (2),4 guests · 1 bedroom · 1 bed · 1 bath,$20,4.85, (53 reviews)
102,https://www.airbnb.com/rooms/37032373?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,Stylish serenity stay,2 guests · Studio · 0 beds · 1 bath,$12,4.71, (7 reviews)
103,https://www.airbnb.com/rooms/49451069?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,"Studio Apartment in BSD City, Close to AEON & ICE",2 guests · 1 bedroom · 1 bed · 1 bath,$18,5.0, (6 reviews)
104,https://www.airbnb.com/rooms/45822072?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,Apartment Silktown Alexandria 2BR - Alam Sutera,3 guests · 2 bedrooms · 3 beds · 1 bath,$20,5.0, (13 reviews)
105,https://www.airbnb.com/rooms/7910354?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,Cozy and Homey 1 Bedroom Apartment at BSD City,3 guests · 1 bedroom · 1 bed · 1 bath,$12,4.79, (24 reviews)
106,https://www.airbnb.com/rooms/28537061?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,New 1BR Apartment Tower Gardenia - Casa de Parco,3 guests · 1 bedroom · 1 bed · 1 bath,$21,4.96, (55 reviews)
107,https://www.airbnb.com/rooms/38453638?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,**Great view Apartment BSD City Tangerang**,2 guests · Studio · 1 bed · 1 bath,$15,4.81, (27 reviews)
108,https://www.airbnb.com/rooms/34670560?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a05a897e-8927-4ed8-937b-7b4aa57da62d,#3545 Cozy Studio @Springwood Residence/Apartment,2 guests · Studio · 1 bed · 1 bath,$14,4.95, (59 reviews)
109,https://www.airbnb.com/rooms/1745132?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Private Stay & Relax Apartment at TreePark BSD (2),4 guests · 1 bedroom · 1 bed · 1 bath,$20,4.85, (53 reviews)
110,https://www.airbnb.com/rooms/35976747?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Comfy Bedroom in Luxury House Near Central Area,2 guests · 1 bedroom · 1 bed · 1 shared bath,$13,5.0, (5 reviews)
111,https://www.airbnb.com/rooms/39377340?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Private room next to McDonald’s Kemang,2 guests · Studio · 1 bed · 1 private bath,$20,5.0, (4 reviews)
112,https://www.airbnb.com/rooms/37339189?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Cozy & Modern Apartemen Didepan SMS Gading Serpong,4 guests · 1 bedroom · 2 beds · 1 bath,$32,5.0, (28 reviews)
113,https://www.airbnb.com/rooms/22487032?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Comfort Room Casa De Parco Gardenia L2-12 by Setyo,2 guests · 1 bedroom · 1 bed · 1 private bath,$18,4.83, (6 reviews)
114,https://www.airbnb.com/rooms/41582727?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,2 bedroom apartment walking - mall fully furnished,3 guests · 2 bedrooms · 3 beds · 1.5 baths,$19,5.0, (3 reviews)
115,https://www.airbnb.com/rooms/37580608?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Scientia 1 - Entire 1 BR Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,$19,4.98, (41 reviews)
116,https://www.airbnb.com/rooms/45081351?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Homey Bintaro Icon Studio Deluxe,2 guests · 1 bedroom · 0 beds · 1 bath,$25,5.0, (6 reviews)
117,https://www.airbnb.com/rooms/38147565?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,U residence Apartment / Lippo Karawaci tangerang,2 guests · Studio · 2 beds · 1 bath,$18,4.80, (5 reviews)
118,https://www.airbnb.com/rooms/34956091?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Simple Studio Apartment in Midtown Serpong,2 guests · Studio · 2 beds · 1 bath,$14,4.88, (25 reviews)
119,https://www.airbnb.com/rooms/15620836?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Spacious Comfy 2BR Apt w/ Pool - Near Mall & All!,6 guests · 2 bedrooms · 3 beds · 1 bath,$36,4.94, (84 reviews)
120,https://www.airbnb.com/rooms/36224220?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,"NEW!!! Brooklyn apartment. White&bright, fresh&new",4 guests · 1 bedroom · 2 beds · 1 bath,$32,4.87, (23 reviews)
121,https://www.airbnb.com/rooms/25983773?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,"Nice Studio apartment, just step away to Mall",2 guests · 1 bedroom · 0 beds · 1 bath,$18,5.0, (9 reviews)
122,https://www.airbnb.com/rooms/39543355?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=6292708c-6f1f-427c-8621-6ee42aa887a0,Cozy 1Bedroom Apt @ Branz BSD near AEON mall & ICE,4 guests · 1 bedroom · 2 beds · 1 bath,$32,5.0, (11 reviews)
123,https://www.airbnb.com/rooms/42912360?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Tangerang 2 Br Skandinavia Apartement (Lt 31),7 guests · 2 bedrooms · 2 beds · 1 bath,$58,4.70, (23 reviews)
124,https://www.airbnb.com/rooms/40522501?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Ptree Camp BSD - Near ICE BSD,5 guests · 2 bedrooms · 5 beds · 3 baths,$48,4.83, (6 reviews)
125,https://www.airbnb.com/rooms/39509270?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,"2BR Apartment at M-Town Residences, Tower Carmel",4 guests · 2 bedrooms · 3 beds · 1 bath,$19,4.81, (21 reviews)
126,https://www.airbnb.com/rooms/37339189?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Cozy & Modern Apartemen Didepan SMS Gading Serpong,4 guests · 1 bedroom · 2 beds · 1 bath,$32,5.0, (28 reviews)
127,https://www.airbnb.com/rooms/38335176?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Apartemen Saveria BSD - 1Bed Room (29),2 guests · 1 bedroom · 1 bed · 1 private bath,$16,4.59, (17 reviews)
128,https://www.airbnb.com/rooms/46634305?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Spacious 3 BR Apt with view from the 38th Floor.,6 guests · 3 bedrooms · 6 beds · 2 baths,$84,5.0, (7 reviews)
129,https://www.airbnb.com/rooms/17275855?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Green studio at the heart of BSD City,3 guests · Studio · 2 beds · 1 bath,$14,4.71, (24 reviews)
130,https://www.airbnb.com/rooms/30106049?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,CASA DE PARCO BSD ( FEELS LIKE HOME ),2 guests · 1 bedroom · 1 bed · 1 bath,$13,5.0, (9 reviews)
131,https://www.airbnb.com/rooms/41244885?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,1BR Condo Marigold at Navapark Full Furnished,2 guests · 1 bedroom · 0 beds · 1 bath,$62,4.89, (9 reviews)
132,https://www.airbnb.com/rooms/45823600?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Studio Apartment at Bintaro Plaza,2 guests · Studio · 1 bed · 1 bath,$21,4.81, (16 reviews)
133,https://www.airbnb.com/rooms/36613926?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Apartemen Bintaro Icon Family Room,4 guests · 1 bedroom · 3 beds · 1 bath,$46,4.25, (8 reviews)
134,https://www.airbnb.com/rooms/36224220?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,"NEW!!! Brooklyn apartment. White&bright, fresh&new",4 guests · 1 bedroom · 2 beds · 1 bath,$32,4.87, (23 reviews)
135,https://www.airbnb.com/rooms/23966447?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=75e80d16-6590-4e26-9a68-a90ebd17875d,Brand New Studio Apartment @Casa de Parco BSD,2 guests · 1 bedroom · 1 bed · 1 bath,$14,4.73, (15 reviews)
136,https://www.airbnb.com/rooms/42657996?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,"White Lili's House, rumah penuh kenangan...",8 guests · 4 bedrooms · 5 beds · 3 baths,$70,5.0, (14 reviews)
137,https://www.airbnb.com/rooms/38013838?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,Roseville Apartment BSDCity Studio 16 by myRoom,2 guests · 1 bedroom · 2 beds · 1 bath,$23,4.71, (14 reviews)
138,https://www.airbnb.com/rooms/34576419?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,Studio apartment in Jakarta bsd new condo,2 guests · Studio · 1 bed · 1 bath,$26,4.67, (6 reviews)
139,https://www.airbnb.com/rooms/25280122?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,The Accent Cozy 1BR with pool. Easy freeway access,2 guests · 1 bedroom · 2 beds · 1 bath,$26,4.88, (24 reviews)
140,https://www.airbnb.com/rooms/11128374?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,U Residence 2 Golf View Instagramable next to Mall,2 guests · 1 bedroom · 1 bed · 1 bath,$29,4.91, (89 reviews)
141,https://www.airbnb.com/rooms/40547796?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,Spacious Shabby Chic Blue Studio with a Wall Bed,2 guests · 1 bedroom · 1 bed · 1 bath,$21,4.89, (9 reviews)
142,https://www.airbnb.com/rooms/25061250?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,1 BR for rent at Casa de Parco BSD City Tangerang,2 guests · 1 bedroom · 1 bed · 1.5 baths,$30,4.95, (20 reviews)
143,https://www.airbnb.com/rooms/40695906?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,"Cozy Apartment POINS, South Jakarta - 3min to MRT!",5 guests · 3 bedrooms · 3 beds · 2 baths,$63,5.0, (39 reviews)
144,https://www.airbnb.com/rooms/25983773?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,"Nice Studio apartment, just step away to Mall",2 guests · 1 bedroom · 0 beds · 1 bath,$18,5.0, (9 reviews)
145,https://www.airbnb.com/rooms/45081351?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=5c99e630-d530-4936-91d1-784c15508478,Homey Bintaro Icon Studio Deluxe,2 guests · 1 bedroom · 0 beds · 1 bath,$25,5.0, (6 reviews)
146,https://www.airbnb.com/rooms/39488339?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,"Akasa NEW Spacious Suite Apartm, Modern Lux & Cozy",4 guests · 1 bedroom · 2 beds · 2 baths,$37,5.0, (20 reviews)
147,https://www.airbnb.com/rooms/15812342?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Bintaro Residence Apartment 2BR,4 guests · 2 bedrooms · 2 beds · 1 bath,$33,4.78, (51 reviews)
148,https://www.airbnb.com/rooms/34546207?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Akasa new stylish 2bd in Jakarta BSD,4 guests · 2 bedrooms · 2 beds · 1 bath,$38,4.50, (22 reviews)
149,https://www.airbnb.com/rooms/37032373?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Stylish serenity stay,2 guests · Studio · 0 beds · 1 bath,$12,4.71, (7 reviews)
150,https://www.airbnb.com/rooms/40809069?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,BSD New Apartment near ICE BSD - Full furnished,2 guests · Studio · 1 bed · 1 bath,$26,4.71, (7 reviews)
151,https://www.airbnb.com/rooms/26322396?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,"Cozy studio next to mall,  10 mins to Jakarta",2 guests · Studio · 1 bed · 1 bath,$21,4.74, (23 reviews)
152,https://www.airbnb.com/rooms/25537613?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Atria Gading Serpong (Be Inspired) 2012,2 guests · Studio · 1 bed · 1.5 baths,$17,4.63, (39 reviews)
153,https://www.airbnb.com/rooms/45108530?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,"Apartemen Puri Park View, Strategis .",2 guests · Studio · 1 bed · Half-bath,$11,4.33, (3 reviews)
154,https://www.airbnb.com/rooms/42971870?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Apartemen sebelah Mal di Bintaro,2 guests · Studio · 1 bed · 1 bath,$21,5.0, (13 reviews)
155,https://www.airbnb.com/rooms/11128374?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,U Residence 2 Golf View Instagramable next to Mall,2 guests · 1 bedroom · 1 bed · 1 bath,$29,4.91, (89 reviews)
156,https://www.airbnb.com/rooms/38393825?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=69294ed3-9809-42d7-b13e-1cd1eaec773d,Apartemen Saveria BSD - 1Bed Room (10),2 guests · 1 bedroom · 1 bed · 1 private bath,$16,4.83, (19 reviews)
157,https://www.airbnb.com/rooms/44891004?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,"Neat, Clean & Sanitized Studio Apartemen @Ayodhya",2 guests · 1 bedroom · 1 bed · 1 bath,$10,4.88, (8 reviews)
158,https://www.airbnb.com/rooms/15812342?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Bintaro Residence Apartment 2BR,4 guests · 2 bedrooms · 2 beds · 1 bath,$33,4.78, (51 reviews)
159,https://www.airbnb.com/rooms/37026109?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,"Stylish serenity
Modern minimalist stay",2 guests · Studio · 0 beds · 1 bath,$14,4.79, (29 reviews)
160,https://www.airbnb.com/rooms/48600958?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Fairview House apartment with private elevator,6 guests · 2 bedrooms · 2 beds · 2.5 baths,$70,5.0, (9 reviews)
161,https://www.airbnb.com/rooms/49003736?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Uresidence 2 by Lilis Best for Selfie and Shopping,3 guests · 1 bedroom · 1 bed · 1 bath,$28,5.0, (3 reviews)
162,https://www.airbnb.com/rooms/44815403?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Homey Studio Apartment at Serpong Greenview,2 guests · Studio · 1 bed · 1 bath,$13,4.83, (6 reviews)
163,https://www.airbnb.com/rooms/33255116?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Apartemen Studio Gading Serpong,2 guests · Studio · 1 bed · 1 bath,$12,4.90, (20 reviews)
164,https://www.airbnb.com/rooms/17078751?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=fdfc3fbd-90c5-4b2f-9906-c1ec0555d952,Nicely furnished comfortable 2BR Apartment,3 guests · 2 bedrooms · 2 beds · 2 baths,$22,4.81, (136 reviews)
165,https://www.airbnb.com/rooms/46588918?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,(NEW) Cozy Stay @ U-Residence 3 Lippo Karawaci,2 guests · Studio · 1 bed · 1 bath,$24,5.0, (10 reviews)
166,https://www.airbnb.com/rooms/42054420?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Studio room yang bersih dan nyaman,2 guests · 1 bedroom · 1 bath,$21,5.0, (6 reviews)
167,https://www.airbnb.com/rooms/12603008?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,"2 BR Apartment @ Casa de Parco, BSD City",5 guests · 2 bedrooms · 2 beds · 1 bath,$30,5.0, (12 reviews)
168,https://www.airbnb.com/rooms/38330879?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Modern Stylish Studio Mtown Gading Serpong (WIFI),2 guests · Studio · 1 bed · 1 bath,$25,4.86, (14 reviews)
169,https://www.airbnb.com/rooms/23202666?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,"Lush, Spacious & Bright Sunshiny Apt in DT Kemang",2 guests · Studio · 1 bed · 1 bath,$32,4.72, (57 reviews)
170,https://www.airbnb.com/rooms/43304264?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Apartemen Treepark BSD - 1 BedRoom (26),3 guests · 1 bedroom · 1 bed · 1 bath,$14,4.60, (5 reviews)
171,https://www.airbnb.com/rooms/37761251?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,"Trusted, Unique, Relax, Urban (TURU) @ BSD city",2 guests · 2 bedrooms · 2 beds · 1 bath,$25,4.56, (10 reviews)
172,https://www.airbnb.com/rooms/15362844?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Cozy and Modern Apartment with Golf View,4 guests · 2 bedrooms · 3 beds · 1 bath,$42,4.80, (50 reviews)
173,https://www.airbnb.com/rooms/16625360?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Luxurious Dwelling for 10 guests+wifi & 2 Cable Tv,10 guests · 2 bedrooms · 6 beds · 1 bath,$19,4.90, (63 reviews)
174,https://www.airbnb.com/rooms/26646773?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,"COZY house NEAR ICE BSD,  JAKARTA @rumaharula",6 guests · 3 bedrooms · 3 beds · 3 baths,$39,4.81, (38 reviews)
175,https://www.airbnb.com/rooms/34984742?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=a1aaf19a-2b45-4853-93fb-cd4141849196,Apartemen Saveria - 1BedRoom (27),2 guests · 1 bedroom · 1 bed · 1 private bath,$16,4.81, (21 reviews)
176,https://www.airbnb.com/rooms/32093364?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,NEW Convenient SERVICED 1BR APT in Melawai (201),3 guests · 1 bedroom · 2 beds · 1 bath,$46,4.90, (21 reviews)
177,https://www.airbnb.com/rooms/35015072?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,"Furnished Apartment, High Fl, East Facing",2 guests · Studio · 1 bed · 1 bath,$14,5.0, (6 reviews)
178,https://www.airbnb.com/rooms/47748182?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,NEW 1BR Comfy Apt @Hip Lippo Kemang Jakarta,2 guests · 1 bedroom · 1 bed · 1 bath,$39,4.86, (7 reviews)
179,https://www.airbnb.com/rooms/37114629?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,"Casa deparco lt26/19Magnolia near ICE Aoen,Prasmul",2 guests · Studio · 1 bed · 1.5 baths,$21,4.81, (26 reviews)
180,https://www.airbnb.com/rooms/33770703?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,"M-Town Residences, Tower Avery, 2BR Apartment",3 guests · 2 bedrooms · 2 beds · 1 bath,$28,4.89, (27 reviews)
181,https://www.airbnb.com/rooms/37382158?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,"Treepark Apt BSD City, 1BR, Awesome City Nite View",2 guests · 1 bedroom · 1 bed · 1 bath,$28,5.0, (15 reviews)
182,https://www.airbnb.com/rooms/46266140?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,Modern Minimalist Stay @ Tuju WK Homes Syariah,2 guests · 1 bedroom · 1 bed · 1 shared bath,$11,4.67, (3 reviews)
183,https://www.airbnb.com/rooms/41192762?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,Apartemen 2br mtown,4 guests · 2 bedrooms · 2 beds · 1 bath,$25,4.60, (10 reviews)
184,https://www.airbnb.com/rooms/46543113?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,"Machiya Ryokan BSD: Marigold Apt, near ICE BSD",5 guests · 2 bedrooms · 2 beds · 2 baths,$71,4.82, (17 reviews)
185,https://www.airbnb.com/rooms/32223056?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,Indiana room tipe Classic,2 guests · 1 bedroom · 0 beds · 1.5 baths,$21,4.71, (14 reviews)
186,https://www.airbnb.com/rooms/42898846?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,Cozy apartment at Branz BSD area - CBD area,4 guests · 2 bedrooms · 2 beds · 1.5 baths,$60,5.0, (38 reviews)
187,https://www.airbnb.com/rooms/28069199?adults=1&previous_page_section_name=1000&translate_ugc=false&federated_search_id=e9c42ac6-085d-43c5-a4a5-bdf594ab7fe8,NEW One Bedroom Apartment in Bintaro,2 guests · 1 bedroom · 1 bed · 1 bath,$28,5.0, (20 reviews)
